STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,10/23/2023,5.14,0,62,39,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,10/24/2023,1.34,0,69,36,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,10/25/2023,3.58,0,75,43,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,10/26/2023,6.71,0,79,56,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,10/27/2023,7.83,0,80,57,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,10/28/2023,4.25,0,83,58,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,10/29/2023,4.7,0,83,57,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,10/30/2023,10.96,0,82,56,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,10/31/2023,7.61,0.1,56,47,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/1/2023,10.07,0,51,36,0,0,0,0,0,0,1,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/2/2023,4.92,0,53,30,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/3/2023,1.79,0,61,28,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/4/2023,1.57,0,69,34,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/5/2023,2.24,0,72,38,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/6/2023,4.25,0,69,40,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/7/2023,9.17,0,77,52,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/8/2023,3.8,0,63,41,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/9/2023,7.38,0,78,54,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/10/2023,8.72,0,64,44,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/11/2023,2.24,0,56,34,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/12/2023,6.93,0,58,37,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/13/2023,3.58,0,57,32,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/14/2023,3.8,0,60,32,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/15/2023,1.34,0,59,34,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/16/2023,2.91,0,69,36,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/17/2023,4.03,0,75,39,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/18/2023,5.82,0,68,37,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/19/2023,4.47,0,60,33,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/20/2023,5.82,0,55,28,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/21/2023,11.41,0.5,62,48,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/22/2023,6.93,1.23,64,48,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/23/2023,5.37,0,56,36,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/24/2023,4.7,0,55,34,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/25/2023,8.28,0,46,35,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/26/2023,6.93,0.28,51,39,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/27/2023,9.17,0.02,58,37,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/28/2023,9.4,0,48,26,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/29/2023,5.82,0,40,19,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,11/30/2023,5.37,0,54,26,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/1/2023,6.04,0.11,62,32,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/2/2023,6.04,0.07,67,56,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/3/2023,7.16,0.06,68,55,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/4/2023,3.36,0,60,34,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/5/2023,3.8,0,51,32,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/6/2023,7.61,0.04,46,34,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/7/2023,6.93,0,50,26,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/8/2023,4.7,0,60,31,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/9/2023,9.17,0,68,40,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/10/2023,12.08,0.15,68,59,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/11/2023,10.51,0.82,51,29,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/12/2023,3.13,0,49,24,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/13/2023,2.01,0,56,29,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/14/2023,3.58,0,47,27,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/15/2023,2.01,0,59,25,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/16/2023,3.13,0,55,27,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/17/2023,9.17,1.83,63,39,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/18/2023,11.63,0.7,62,43,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/19/2023,8.95,0,46,31,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/20/2023,4.47,0,47,27,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/21/2023,2.24,0,52,24,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/22/2023,1.79,0,52,28,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/23/2023,2.46,0,53,28,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/24/2023,1.57,0,61,31,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/25/2023,4.92,0,59,34,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/26/2023,7.61,0.02,52,47,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/27/2023,6.93,0.25,62,50,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/28/2023,6.71,0,57,45,1,1,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/29/2023,4.7,0.11,54,38,1,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/30/2023,9.17,0,50,36,0,0,0,0,0,0,0,0
USW00093741,"NEWPORT NEWS INTERNATIONAL AIRPORT, VA US",37.13216,-76.49399,10.9,12/31/2023,2.46,0,50,27,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/1/2023,4.47,0,67,45,1,1,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/2/2023,2.46,0,67,41,1,1,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/3/2023,11.18,0,72,54,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/4/2023,8.05,0.12,67,59,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/5/2023,3.36,0,68,40,1,1,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/6/2023,4.03,0,58,35,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/7/2023,2.46,0,53,30,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/8/2023,1.34,0.53,41,27,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/9/2023,5.37,0,54,30,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/10/2023,1.12,0,48,25,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/11/2023,2.01,0,48,26,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/12/2023,5.37,0.36,61,36,1,0,0,0,0,0,1,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/13/2023,8.72,0.08,57,40,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/14/2023,8.5,0,40,30,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/15/2023,5.82,0,47,26,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/16/2023,3.36,0,57,26,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/17/2023,6.71,0.12,50,41,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/18/2023,6.71,0,64,45,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/19/2023,2.01,0.02,58,43,1,0,0,0,0,0,1,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/20/2023,10.96,0,59,35,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/21/2023,2.91,0,48,27,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/22/2023,2.01,0.35,42,30,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/23/2023,8.72,0.13,52,31,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/24/2023,3.36,0,54,28,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/25/2023,2.91,0.56,46,30,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/26/2023,8.5,0,52,38,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/27/2023,4.47,0,46,26,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/28/2023,5.59,0,60,30,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/29/2023,7.83,0.01,54,33,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/30/2023,3.13,0,62,44,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,1/31/2023,3.8,0.17,51,38,1,1,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/1/2023,3.13,0.19,43,29,1,0,0,0,0,0,1,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/2/2023,2.46,0.01,41,31,1,0,0,0,0,0,1,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/3/2023,7.61,0,42,22,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/4/2023,5.59,0,36,16,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/5/2023,9.84,0,60,30,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/6/2023,4.92,0,58,34,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/7/2023,4.7,0,59,28,1,0,0,0,0,0,1,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/8/2023,4.03,0,71,48,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/9/2023,9.62,0,74,48,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/10/2023,8.95,0,69,46,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/11/2023,2.91,0,54,40,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/12/2023,5.37,1.27,42,37,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/13/2023,6.71,0.05,61,34,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/14/2023,2.68,0,63,30,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/15/2023,9.84,0,73,48,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/16/2023,9.17,0,76,57,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/17/2023,8.5,0.28,68,35,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/18/2023,2.91,0,49,27,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/19/2023,10.51,0,64,33,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/20/2023,7.61,0,61,49,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/21/2023,6.71,0,72,42,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/22/2023,2.01,0,66,38,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/23/2023,9.4,0,83,51,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/24/2023,8.72,0,70,45,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/25/2023,1.34,0.28,45,30,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/26/2023,2.46,0,56,37,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/27/2023,2.24,0.08,56,32,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,2/28/2023,1.57,0,66,44,1,1,0,0,0,0,1,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/1/2023,4.03,0,59,37,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/2/2023,5.37,0.08,68,51,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/3/2023,4.7,0.19,61,43,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/4/2023,10.07,0,64,39,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/5/2023,3.13,0,67,33,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/6/2023,2.46,0,65,35,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/7/2023,8.28,0,60,41,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/8/2023,7.16,0,55,34,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/9/2023,4.25,0,60,38,0,0,0,0,0,0,1,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/10/2023,4.03,0.2,49,38,1,1,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/11/2023,8.28,0,51,36,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/12/2023,1.57,0.07,43,30,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/13/2023,2.24,0.04,52,37,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/14/2023,14.54,0,49,32,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/15/2023,8.28,0,56,28,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/16/2023,5.37,0,66,27,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/17/2023,11.41,0.12,65,48,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/18/2023,7.61,0.13,59,42,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/19/2023,6.71,0,45,30,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/20/2023,1.79,0,53,23,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/21/2023,3.13,0,65,27,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/22/2023,8.28,0,66,46,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/23/2023,13.2,0,83,51,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/24/2023,6.04,0.02,75,49,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/25/2023,6.71,0.06,76,47,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/26/2023,4.92,0,74,48,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/27/2023,2.46,0.03,68,48,1,1,0,0,0,0,1,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/28/2023,2.91,0.2,63,44,1,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/29/2023,4.47,0.08,62,40,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/30/2023,3.58,0,60,40,0,0,0,0,0,0,0,0
USW00093775,"ASHLAND HANOVER CO MUNICIPAL AIRPORT, VA US",37.70926,-77.43484,61.5,3/31/2023,9.84,0.16,70,39,0,0,0,0,0,0,0,0
